ProdutoID;Nome;Descrição;Preço;Estoque;CategoriaID;FornecedorID
481;Produto 481;Descrição do Produto 481;303.32;262;2;4
482;Produto 482;Descrição do Produto 482;835.22;143;6;4
483;Produto 483;Descrição do Produto 483;66.66;167;1;1
484;Produto 484;Descrição do Produto 484;724.85;17;1;4
485;Produto 485;Descrição do Produto 485;483.67;126;3;1
486;Produto 486;Descrição do Produto 486;752.85;393;10;3
487;Produto 487;Descrição do Produto 487;463.29;313;7;5
488;Produto 488;Descrição do Produto 488;302.09;7;9;4
489;Produto 489;Descrição do Produto 489;280.24;398;6;2
490;Produto 490;Descrição do Produto 490;853.73;50;6;5
491;Produto 491;Descrição do Produto 491;987.13;5;10;3
492;Produto 492;Descrição do Produto 492;755.18;108;5;4
493;Produto 493;Descrição do Produto 493;891.84;341;7;3
494;Produto 494;Descrição do Produto 494;18.41;326;2;2
495;Produto 495;Descrição do Produto 495;198.27;417;4;3
496;Produto 496;Descrição do Produto 496;811.61;325;2;2
497;Produto 497;Descrição do Produto 497;415.5;228;8;1
498;Produto 498;Descrição do Produto 498;919.5;481;4;2
499;Produto 499;Descrição do Produto 499;301.95;449;3;5
500;Produto 500;Descrição do Produto 500;308.85;263;5;3
501;Produto 501;Descrição do Produto 501;557.05;295;1;5
502;Produto 502;Descrição do Produto 502;336.37;103;4;1
503;Produto 503;Descrição do Produto 503;140.03;258;6;5
504;Produto 504;Descrição do Produto 504;129.74;453;7;2
505;Produto 505;Descrição do Produto 505;355.82;326;5;3
506;Produto 506;Descrição do Produto 506;687.42;196;3;4
507;Produto 507;Descrição do Produto 507;429.28;158;4;5
508;Produto 508;Descrição do Produto 508;289.57;194;3;5
509;Produto 509;Descrição do Produto 509;60.18;48;7;2
510;Produto 510;Descrição do Produto 510;663.27;84;5;2
511;Produto 511;Descrição do Produto 511;912.31;51;6;2
512;Produto 512;Descrição do Produto 512;645.32;5;2;1
513;Produto 513;Descrição do Produto 513;435.74;205;4;4
514;Produto 514;Descrição do Produto 514;331.97;330;2;1
515;Produto 515;Descrição do Produto 515;544.52;346;9;4
516;Produto 516;Descrição do Produto 516;313.12;171;6;5
517;Produto 517;Descrição do Produto 517;351.11;182;8;2
518;Produto 518;Descrição do Produto 518;283.71;260;4;3
519;Produto 519;Descrição do Produto 519;325.31;62;5;2
520;Produto 520;Descrição do Produto 520;804.93;122;2;1
521;Produto 521;Descrição do Produto 521;829.14;5;9;5
522;Produto 522;Descrição do Produto 522;81.82;185;3;1
523;Produto 523;Descrição do Produto 523;47.61;340;1;4
524;Produto 524;Descrição do Produto 524;302.19;345;8;5
525;Produto 525;Descrição do Produto 525;505.22;254;6;1
526;Produto 526;Descrição do Produto 526;687.73;175;1;2
527;Produto 527;Descrição do Produto 527;244.09;392;4;1
528;Produto 528;Descrição do Produto 528;75.72;406;9;4
529;Produto 529;Descrição do Produto 529;237.57;481;10;1
530;Produto 530;Descrição do Produto 530;605.72;182;6;5
531;Produto 531;Descrição do Produto 531;412.46;281;1;5
532;Produto 532;Descrição do Produto 532;314.42;137;5;2
533;Produto 533;Descrição do Produto 533;867.82;382;1;3
534;Produto 534;Descrição do Produto 534;751.59;367;9;4
535;Produto 535;Descrição do Produto 535;980.08;472;10;5
536;Produto 536;Descrição do Produto 536;792.08;298;2;5
537;Produto 537;Descrição do Produto 537;124.67;136;4;4
538;Produto 538;Descrição do Produto 538;899.35;82;7;3
539;Produto 539;Descrição do Produto 539;459.86;13;3;1
540;Produto 540;Descrição do Produto 540;350.27;25;2;4
541;Produto 541;Descrição do Produto 541;211.05;196;6;2
542;Produto 542;Descrição do Produto 542;240.89;74;9;3
543;Produto 543;Descrição do Produto 543;858.88;105;3;4
544;Produto 544;Descrição do Produto 544;861.06;53;3;4
545;Produto 545;Descrição do Produto 545;532.37;237;4;4
546;Produto 546;Descrição do Produto 546;809.95;384;1;1
547;Produto 547;Descrição do Produto 547;348.64;31;2;3
548;Produto 548;Descrição do Produto 548;203.73;1;6;4
549;Produto 549;Descrição do Produto 549;660.02;321;7;3
550;Produto 550;Descrição do Produto 550;203.88;28;1;4
551;Produto 551;Descrição do Produto 551;661.94;258;4;2
552;Produto 552;Descrição do Produto 552;686.62;146;9;4
553;Produto 553;Descrição do Produto 553;252.14;394;1;3
554;Produto 554;Descrição do Produto 554;191.55;489;8;2
555;Produto 555;Descrição do Produto 555;149.08;307;6;2
556;Produto 556;Descrição do Produto 556;110.25;132;8;4
557;Produto 557;Descrição do Produto 557;401.92;351;8;3
558;Produto 558;Descrição do Produto 558;151.18;182;9;1
559;Produto 559;Descrição do Produto 559;71.13;496;7;1
560;Produto 560;Descrição do Produto 560;579.75;284;4;4
561;Produto 561;Descrição do Produto 561;349.29;382;7;5
562;Produto 562;Descrição do Produto 562;908.02;359;5;5
563;Produto 563;Descrição do Produto 563;403.02;9;6;2
564;Produto 564;Descrição do Produto 564;177.32;470;1;1
565;Produto 565;Descrição do Produto 565;315.53;404;2;4
566;Produto 566;Descrição do Produto 566;485.45;207;4;1
567;Produto 567;Descrição do Produto 567;890.97;498;8;1
568;Produto 568;Descrição do Produto 568;689.37;414;7;5
569;Produto 569;Descrição do Produto 569;703.44;205;4;3
570;Produto 570;Descrição do Produto 570;314.26;240;4;4
571;Produto 571;Descrição do Produto 571;606.12;75;9;4
572;Produto 572;Descrição do Produto 572;451.33;224;8;1
573;Produto 573;Descrição do Produto 573;537.45;414;3;1
574;Produto 574;Descrição do Produto 574;706.92;366;3;2
575;Produto 575;Descrição do Produto 575;255.44;209;2;1
576;Produto 576;Descrição do Produto 576;707.93;11;9;2
577;Produto 577;Descrição do Produto 577;858.06;421;1;5
578;Produto 578;Descrição do Produto 578;464.34;370;6;1
579;Produto 579;Descrição do Produto 579;550.95;32;1;4
580;Produto 580;Descrição do Produto 580;587.54;265;5;1
581;Produto 581;Descrição do Produto 581;429.62;181;8;2
582;Produto 582;Descrição do Produto 582;262.07;426;1;4
583;Produto 583;Descrição do Produto 583;443.28;322;4;3
584;Produto 584;Descrição do Produto 584;565.18;206;9;5
585;Produto 585;Descrição do Produto 585;683.15;108;8;4
586;Produto 586;Descrição do Produto 586;715.67;13;6;5
587;Produto 587;Descrição do Produto 587;905.71;444;6;2
588;Produto 588;Descrição do Produto 588;358.49;322;8;5
589;Produto 589;Descrição do Produto 589;266.85;64;7;2
590;Produto 590;Descrição do Produto 590;508.8;91;1;1
591;Produto 591;Descrição do Produto 591;579.8;497;7;1
592;Produto 592;Descrição do Produto 592;104.67;223;4;2
593;Produto 593;Descrição do Produto 593;670.72;430;6;1
594;Produto 594;Descrição do Produto 594;30.66;123;1;4
595;Produto 595;Descrição do Produto 595;377.48;363;1;5
596;Produto 596;Descrição do Produto 596;382.67;474;7;1
597;Produto 597;Descrição do Produto 597;178.45;187;8;3
598;Produto 598;Descrição do Produto 598;544.28;374;9;4
599;Produto 599;Descrição do Produto 599;383.7;182;4;3
600;Produto 600;Descrição do Produto 600;323.88;273;2;2
601;Produto 601;Descrição do Produto 601;883.86;246;3;2
602;Produto 602;Descrição do Produto 602;972.57;377;6;2
603;Produto 603;Descrição do Produto 603;645.2;232;4;1
604;Produto 604;Descrição do Produto 604;152.81;313;6;1
605;Produto 605;Descrição do Produto 605;752.27;115;4;5
606;Produto 606;Descrição do Produto 606;435.96;314;6;3
607;Produto 607;Descrição do Produto 607;665.31;432;5;5
608;Produto 608;Descrição do Produto 608;440.46;347;1;3
609;Produto 609;Descrição do Produto 609;760.76;329;10;5
610;Produto 610;Descrição do Produto 610;692.26;491;10;5
611;Produto 611;Descrição do Produto 611;938.2;482;3;5
612;Produto 612;Descrição do Produto 612;921.69;200;2;3
613;Produto 613;Descrição do Produto 613;876.45;454;3;3
614;Produto 614;Descrição do Produto 614;264.96;148;7;1
615;Produto 615;Descrição do Produto 615;216.18;437;6;2
616;Produto 616;Descrição do Produto 616;144.34;157;10;4
617;Produto 617;Descrição do Produto 617;663.26;313;2;3
618;Produto 618;Descrição do Produto 618;266.24;424;10;4
619;Produto 619;Descrição do Produto 619;754.32;212;10;2
620;Produto 620;Descrição do Produto 620;653.1;79;8;4
621;Produto 621;Descrição do Produto 621;377.53;168;1;5
622;Produto 622;Descrição do Produto 622;246.09;3;3;2
623;Produto 623;Descrição do Produto 623;492.93;15;4;4
624;Produto 624;Descrição do Produto 624;908.16;119;9;1
625;Produto 625;Descrição do Produto 625;548.62;337;5;1
626;Produto 626;Descrição do Produto 626;653.17;3;5;4
627;Produto 627;Descrição do Produto 627;923.58;409;7;3
628;Produto 628;Descrição do Produto 628;96.05;299;3;2
629;Produto 629;Descrição do Produto 629;378.46;92;6;3
630;Produto 630;Descrição do Produto 630;457.71;144;6;3
631;Produto 631;Descrição do Produto 631;294.05;211;7;4
632;Produto 632;Descrição do Produto 632;415.22;229;10;3
633;Produto 633;Descrição do Produto 633;374.08;81;7;5
634;Produto 634;Descrição do Produto 634;322.8;408;3;2
635;Produto 635;Descrição do Produto 635;846.21;439;9;3
636;Produto 636;Descrição do Produto 636;129.48;339;9;2
637;Produto 637;Descrição do Produto 637;947.95;453;6;2
638;Produto 638;Descrição do Produto 638;102.3;421;1;4
639;Produto 639;Descrição do Produto 639;368.59;6;2;4
640;Produto 640;Descrição do Produto 640;397.14;399;1;5
641;Produto 641;Descrição do Produto 641;520.26;329;8;1
642;Produto 642;Descrição do Produto 642;807.7;287;1;1
643;Produto 643;Descrição do Produto 643;679.96;26;3;1
644;Produto 644;Descrição do Produto 644;871.06;213;10;4
645;Produto 645;Descrição do Produto 645;208.82;301;4;4
646;Produto 646;Descrição do Produto 646;65.7;335;8;5
647;Produto 647;Descrição do Produto 647;855.29;441;10;5
648;Produto 648;Descrição do Produto 648;721.07;25;7;5
649;Produto 649;Descrição do Produto 649;495.22;85;6;4
650;Produto 650;Descrição do Produto 650;975.64;328;3;2
651;Produto 651;Descrição do Produto 651;260.87;359;7;3
652;Produto 652;Descrição do Produto 652;87.43;377;10;5
653;Produto 653;Descrição do Produto 653;264.02;163;4;1
654;Produto 654;Descrição do Produto 654;449.03;291;4;4
655;Produto 655;Descrição do Produto 655;653.58;97;7;5
656;Produto 656;Descrição do Produto 656;125.91;223;1;2
657;Produto 657;Descrição do Produto 657;915.26;109;6;3
658;Produto 658;Descrição do Produto 658;169.06;422;1;2
659;Produto 659;Descrição do Produto 659;123.03;432;2;1
660;Produto 660;Descrição do Produto 660;953.95;26;5;5
661;Produto 661;Descrição do Produto 661;234.62;318;8;5
662;Produto 662;Descrição do Produto 662;135.57;35;10;3
663;Produto 663;Descrição do Produto 663;329.05;420;10;5
664;Produto 664;Descrição do Produto 664;402.71;393;7;3
665;Produto 665;Descrição do Produto 665;18.91;47;10;1
666;Produto 666;Descrição do Produto 666;255.38;90;5;3
667;Produto 667;Descrição do Produto 667;946.28;448;6;3
668;Produto 668;Descrição do Produto 668;123.55;480;3;2
669;Produto 669;Descrição do Produto 669;250.51;144;7;5
670;Produto 670;Descrição do Produto 670;820.49;407;5;2
671;Produto 671;Descrição do Produto 671;326.66;269;5;4
672;Produto 672;Descrição do Produto 672;362.35;371;1;3
673;Produto 673;Descrição do Produto 673;222.63;436;2;2
674;Produto 674;Descrição do Produto 674;366.05;2;3;2
675;Produto 675;Descrição do Produto 675;340.1;16;3;4
676;Produto 676;Descrição do Produto 676;148.69;138;10;3
677;Produto 677;Descrição do Produto 677;842.52;433;8;4
678;Produto 678;Descrição do Produto 678;329.97;297;2;4
679;Produto 679;Descrição do Produto 679;807.68;31;7;3
680;Produto 680;Descrição do Produto 680;155.24;162;9;1
681;Produto 681;Descrição do Produto 681;910.38;169;4;5
682;Produto 682;Descrição do Produto 682;193.91;90;4;5
683;Produto 683;Descrição do Produto 683;439.31;33;3;4
684;Produto 684;Descrição do Produto 684;794.21;49;7;5
685;Produto 685;Descrição do Produto 685;936.74;154;4;2
686;Produto 686;Descrição do Produto 686;483.76;236;1;4
687;Produto 687;Descrição do Produto 687;921.13;442;6;2
688;Produto 688;Descrição do Produto 688;214.61;369;1;1
689;Produto 689;Descrição do Produto 689;168.93;389;5;1
690;Produto 690;Descrição do Produto 690;808.66;241;1;3
691;Produto 691;Descrição do Produto 691;399.99;308;10;1
692;Produto 692;Descrição do Produto 692;140.12;331;3;5
693;Produto 693;Descrição do Produto 693;702.91;142;1;2
694;Produto 694;Descrição do Produto 694;36.88;87;4;4
695;Produto 695;Descrição do Produto 695;224.67;466;2;4
696;Produto 696;Descrição do Produto 696;105.3;165;8;3
697;Produto 697;Descrição do Produto 697;715.48;206;10;1
698;Produto 698;Descrição do Produto 698;142.62;106;8;5
699;Produto 699;Descrição do Produto 699;484.08;128;1;2
700;Produto 700;Descrição do Produto 700;122.7;122;3;5
701;Produto 701;Descrição do Produto 701;631.32;413;4;5
702;Produto 702;Descrição do Produto 702;444.6;313;5;4
703;Produto 703;Descrição do Produto 703;754.62;29;5;5
704;Produto 704;Descrição do Produto 704;414.18;267;2;3
705;Produto 705;Descrição do Produto 705;226.71;68;6;2
706;Produto 706;Descrição do Produto 706;606.73;240;4;1
707;Produto 707;Descrição do Produto 707;801.36;335;10;5
708;Produto 708;Descrição do Produto 708;947.92;422;9;2
709;Produto 709;Descrição do Produto 709;307.03;375;3;5
710;Produto 710;Descrição do Produto 710;712.01;184;3;2
711;Produto 711;Descrição do Produto 711;374.03;467;6;5
712;Produto 712;Descrição do Produto 712;159.64;301;9;3
713;Produto 713;Descrição do Produto 713;26.91;470;1;2
714;Produto 714;Descrição do Produto 714;525.78;376;3;2
715;Produto 715;Descrição do Produto 715;212.74;284;6;4
716;Produto 716;Descrição do Produto 716;633.52;201;3;4
717;Produto 717;Descrição do Produto 717;110.16;257;9;2
718;Produto 718;Descrição do Produto 718;90.88;28;8;3
719;Produto 719;Descrição do Produto 719;611.59;441;3;5
720;Produto 720;Descrição do Produto 720;413.49;383;3;4
721;Produto 721;Descrição do Produto 721;122.19;170;8;4
722;Produto 722;Descrição do Produto 722;393.91;26;7;1
723;Produto 723;Descrição do Produto 723;561.89;245;2;5
724;Produto 724;Descrição do Produto 724;375.64;83;1;2
725;Produto 725;Descrição do Produto 725;908.98;443;6;1
726;Produto 726;Descrição do Produto 726;152.29;231;8;4
727;Produto 727;Descrição do Produto 727;634.77;236;3;1
728;Produto 728;Descrição do Produto 728;286.83;397;5;1
729;Produto 729;Descrição do Produto 729;744.49;412;4;3
730;Produto 730;Descrição do Produto 730;762.49;294;4;3
731;Produto 731;Descrição do Produto 731;261.35;242;2;1
732;Produto 732;Descrição do Produto 732;502.34;473;2;1
733;Produto 733;Descrição do Produto 733;460.6;283;9;3
734;Produto 734;Descrição do Produto 734;403.76;333;2;3
735;Produto 735;Descrição do Produto 735;532.89;88;6;4
736;Produto 736;Descrição do Produto 736;275.15;202;2;2
737;Produto 737;Descrição do Produto 737;87.05;155;5;4
738;Produto 738;Descrição do Produto 738;866.53;52;10;3
739;Produto 739;Descrição do Produto 739;169.01;423;7;2
740;Produto 740;Descrição do Produto 740;308.15;290;8;3
741;Produto 741;Descrição do Produto 741;434.49;101;3;1
742;Produto 742;Descrição do Produto 742;320.51;17;8;3
743;Produto 743;Descrição do Produto 743;849.53;280;9;2
744;Produto 744;Descrição do Produto 744;595.45;417;6;1
745;Produto 745;Descrição do Produto 745;753.07;393;4;4
746;Produto 746;Descrição do Produto 746;539.08;421;8;5
747;Produto 747;Descrição do Produto 747;768.83;377;5;3
748;Produto 748;Descrição do Produto 748;588.94;344;10;2
749;Produto 749;Descrição do Produto 749;199.37;474;2;4
750;Produto 750;Descrição do Produto 750;148.92;372;9;2
751;Produto 751;Descrição do Produto 751;307.82;164;10;2
752;Produto 752;Descrição do Produto 752;593.53;424;4;2
753;Produto 753;Descrição do Produto 753;118.0;9;1;1
754;Produto 754;Descrição do Produto 754;22.61;323;9;4
755;Produto 755;Descrição do Produto 755;744.99;433;7;2
756;Produto 756;Descrição do Produto 756;764.53;311;9;2
757;Produto 757;Descrição do Produto 757;928.47;262;4;2
758;Produto 758;Descrição do Produto 758;997.87;189;10;4
759;Produto 759;Descrição do Produto 759;770.56;369;2;5
760;Produto 760;Descrição do Produto 760;623.65;364;3;2
761;Produto 761;Descrição do Produto 761;164.32;86;1;5
762;Produto 762;Descrição do Produto 762;183.21;404;2;5
763;Produto 763;Descrição do Produto 763;842.47;33;4;2
764;Produto 764;Descrição do Produto 764;422.52;4;8;3
765;Produto 765;Descrição do Produto 765;620.95;105;1;5
766;Produto 766;Descrição do Produto 766;158.94;91;5;1
767;Produto 767;Descrição do Produto 767;622.45;76;8;1
768;Produto 768;Descrição do Produto 768;643.82;35;4;1
769;Produto 769;Descrição do Produto 769;505.54;444;9;3
770;Produto 770;Descrição do Produto 770;457.62;153;4;5
771;Produto 771;Descrição do Produto 771;447.48;38;2;2
772;Produto 772;Descrição do Produto 772;997.51;308;5;3
773;Produto 773;Descrição do Produto 773;46.16;255;8;3
774;Produto 774;Descrição do Produto 774;951.36;486;10;3
775;Produto 775;Descrição do Produto 775;125.25;4;2;2
776;Produto 776;Descrição do Produto 776;839.97;431;7;2
777;Produto 777;Descrição do Produto 777;206.71;318;2;2
778;Produto 778;Descrição do Produto 778;356.79;74;5;1
779;Produto 779;Descrição do Produto 779;430.28;145;2;2
780;Produto 780;Descrição do Produto 780;757.37;413;1;3
781;Produto 781;Descrição do Produto 781;946.53;493;4;3
782;Produto 782;Descrição do Produto 782;267.66;375;6;2
783;Produto 783;Descrição do Produto 783;143.82;242;4;3
784;Produto 784;Descrição do Produto 784;126.68;197;4;1
